Chr	Start	End	type	GeneID	Esrrb_Exo	H3K27ac_FF	H3K27ac_KO	Med1_FF	Med1_KO	Esrrb_Exo_RPKM	H3K27ac_FF_RPKM	H3K27ac_KO_RPKM	Med1_FF_RPKM	Med1_KO_RPKM
chr9	121523143	121523927	INT	TE_15681	346.19395922398	206.342165406361	90.0565292833286	236.119615186482	56.849953472702	301.442658620868	179.669024454115	78.4152319531697	205.597245873085	49.5011558136305
chr9	121898518	121898577	INT	TE_15682	3.31815296380811	15.8376662044356	24.8114927617334	7.15513985413583	18.9499844909006	38.3924369457021	183.248514385256	287.079493252282	82.7880024470974	219.259356824217
chr9	121898578	121899076	DM	TE_15683	99.5445889142434	40.7254273828343	48.7040413471063	75.1289684684262	68.909034512366	136.455046975688	55.8261394943033	66.7631693737831	102.986280152564	94.460036893967
chr9	121899077	121899106	INT	TE_15684	22.1210197587208	2.71502849218896	2.75683252908149	10.7327097812037	10.3363551768549	520.725006849752	63.9113045245128	64.895364375037	252.646145398901	243.316026068253
chr9	122631156	122631514	INT	TE_15685	47.5601924812496	14.0276472096429	3.67577670544198	20.2728962533849	34.454517256183	90.6905144611231	26.7487256832109	7.0091827444174	38.6575262823272	65.6998580631223
chr9	122730151	122730450	INT	TE_15686	9.95445889142434	6.78757123047239	11.0273301163259	23.8504661804528	20.6727103537098	22.7272954494624	15.4968882208267	25.1767968812853	54.4536470945234	47.1984264614002
chr9	122730451	122730832	DM	TE_15687	23.2270707466568	12.2176282148503	23.8925485853729	36.9682225797018	56.849953472702	41.6169985789369	21.8908798961914	42.8093654757462	66.2376450025115	101.860646083691
chr9	122730833	122730891	INT	TE_15688	2.21210197587208	8.14508547656687	12.8652184690469	7.15513985413583	13.7818069024732	26.0362503424876	95.8669567867692	151.422516875086	84.2153817996336	162.210684045502
chr9	123640391	123640938	INT	TE_15689	56.408600384738	19.910208942719	13.7841626454074	62.0112120691772	56.849953472702	70.397832278865	24.8479051106881	17.2026103005126	77.3898816294013	70.9486401423882
chrX	5989225	5989593	INT	TE_15690	15.4847138311045	5.43005698437791	5.51366505816297	21.4654195624075	24.1181620793281	28.7247761930706	10.0729773435373	10.2280737330221	39.8192294378702	44.7401750832023
chrX	6883864	6884460	INT	TE_15691	9.95445889142434	1.81001899479264	6.43260923452347	21.4654195624075	34.454517256183	11.4017807707874	2.07318549352446	7.36787414325085	24.5863698542555	39.4640087023453
chrX	7341901	7342556	INT	TE_15692	61.9388553244182	90.5009497396319	241.68231838281	87.0542015586526	84.4135672776483	64.5540008491601	94.3220270336321	251.886485541174	90.7297523001651	87.9776267284955
chrX	7446777	7447578	INT	TE_15693	36.4996826018893	9.95510447135951	38.5956554071408	58.4336421421093	101.64082590574	31.106980746268	8.48427221944219	32.8932808193071	49.8002736318266	86.6237454437746
chrX	7504022	7504075	INT	TE_15694	3.31815296380811	9.05009497396319	19.2978277035704	7.15513985413583	12.059081039664	42.7387505621967	116.56778812647	248.561489964764	92.1602291392217	155.324381420929
chrX	7504076	7504775	PU	TE_15695	155.953189298981	77.3783120273853	122.219575455946	104.942051193992	129.204439710686	152.306477325367	75.5689459077394	119.36166923916	102.488151813383	126.183203790761
chrX	7628087	7628766	INT	TE_15696	86.271977059011	128.511348630277	202.167718799309	89.4392481766979	63.7408569239386	86.7363744841046	129.203118326924	203.25597678583	89.9206948523334	64.0839705378585
chrX	7739155	7739747	INT	TE_15697	11.0605098793604	55.6580840898736	88.2186409306076	33.3906526526339	41.3454207074196	12.7542442556105	64.1812002361872	101.727868479788	38.5038795164992	47.6767888917523
chrX	7739748	7740545	DM	TE_15698	22.1210197587208	40.2729226341362	60.6503156397927	26.235512798498	53.4045017470837	18.9473340008065	34.494997276823	51.9488613190384	22.471523876272	45.7425987945126
chrX	7740546	7745391	INT	TE_15699	126.089812624708	293.675581905105	404.335437598618	162.183170027079	210.172555262716	17.7659119984033	41.3785573600225	56.9704058772255	22.8514252368597	29.6130753432913
chrX	7760149	7760214	INT	TE_15700	5.53025493968019	27.6027896705877	28.4872694671754	7.15513985413583	12.059081039664	58.0808661486262	289.895122317598	299.18426960594	75.1460329904423	126.649111004757
chrX	7760215	7760604	PU	TE_15701	50.8783454450578	69.6857312995166	84.5428642251656	59.6261654511319	62.0181310611294	89.2862672413328	122.291296489492	148.364037834275	104.637792296031	108.83544610765
chrX	7760605	7760774	INT	TE_15702	25.4391727225289	25.3402659270969	34.0009345253383	13.117756399249	17.2272586280915	102.758455493723	102.358933479101	137.342654781883	52.9875873650555	69.5874236289875
chrX	7783981	7784097	INT	TE_15703	8.84840790348831	33.937856152362	43.1903762889433	20.2728962533849	17.2272586280915	52.0725006849752	199.722826639102	254.173510468895	119.305124216148	101.381677528439
chrX	7784098	7784176	PU	TE_15704	14.3786628431685	27.6027896705877	20.2167718799309	17.8878496353396	15.5045327652823	125.841876655357	241.579268597998	176.936933637921	156.554235396755	135.695476076526
chrX	7784177	7796599	INT	TE_15705	379.375488862061	661.109437848011	909.754734596891	429.30839124815	654.635827867477	20.8487024759881	36.3314826034332	49.9958651641526	23.5927812480056	35.9757232768764
chrX	7796600	7797225	PU	TE_15706	87.378028046947	114.936206169333	153.463677452203	104.942051193992	87.8590190032666	95.4384792554226	125.538845100683	167.620399823096	114.622748988088	95.963840681319
chrX	7797226	7797322	INT	TE_15707	7.74235691555227	21.7202279375117	24.8114927617334	16.6953263263169	17.2272586280915	55.0558210367186	154.452319267573	176.434271894632	118.720295175872	122.502860346863
chrX	8831039	8831486	INT	TE_15708	44.2420395174415	13.1226377122466	11.0273301163259	22.6579428714301	18.9499844909006	67.5661082713325	20.0407931040698	16.8408551845734	34.6030390541373	28.9402730483865
chrX	10306546	10306930	INT	TE_15709	6.63630592761623	30.3178181627767	20.2167718799309	14.3102797082717	12.059081039664	11.7976759364397	53.89742391108	35.9403146452028	25.4400632519727	21.4380005607011
chrX	11323010	11323577	INT	TE_15710	39.8178355656974	16.7426757018319	25.7304369380939	21.4654195624075	56.849953472702	47.939762535374	20.1577982818349	30.9788570679189	25.8438737797817	68.4460426065015
chrX	11380231	11380333	INT	TE_15711	3.31815296380811	8.14508547656687	11.0273301163259	13.117756399249	10.3363551768549	22.2073899980041	54.512583270908	73.8025712500421	87.793159457788	69.1780858429347
chrX	11380334	11380662	PU	TE_15712	25.4391727225289	17.6476851992282	53.2987622289088	46.5084090518829	15.5045327652823	52.9456676171928	36.7295149477764	110.92886471424	96.7963382270179	32.2690461401494
chrX	11380663	11384478	INT	TE_15713	91.8022319986912	214.034746134229	486.121469294702	93.0168181037658	191.222570771816	16.4270654192314	38.299316914056	86.9864381719041	16.6444031132172	34.2173127092052
chrX	11384479	11384605	PU	TE_15714	11.0605098793604	17.6476851992282	56.0555947579902	4.77009323609055	8.61362931404575	59.9247031692175	95.6133404989735	303.703438040848	25.8438737797817	46.6677563226147
chrX	11384606	11384883	INT	TE_15715	19.9089177828487	26.6977801731914	63.4071481688742	7.15513985413583	12.059081039664	49.0647028114749	65.7955728287854	156.264288946389	17.6335456475767	29.7191054704304
chrX	11432495	11433124	INT	TE_15716	18.8028667949127	18.5526946966245	17.4599393508494	32.1981293436112	44.7908724330379	20.4067908089768	20.1352785054705	18.9493088344703	34.9446973763186	48.6116278896298
chrX	11504018	11504764	INT	TE_15717	57.514651372674	81.4508547656687	123.138519632306	42.930839124815	53.4045017470837	52.6309189228838	74.5346312819385	112.682478088201	39.2854596062634	48.8697737791241
chrX	11534112	11534813	INT	TE_15718	86.271977059011	84.6183880065558	140.598458983156	107.327097812037	55.1272276098928	84.0142628740471	82.4039477975351	136.91903553592	104.5183768412	53.6845630507225
chrX	11624594	11624646	INT	TE_15719	1.10605098793604	16.2901709531337	15.6220509981284	3.57756992706792	6.8909034512366	14.5202165371566	213.857057447408	205.085991262136	46.9662706190264	90.4636507176838
chrX	11624647	11625358	DM	TE_15720	38.7117845777613	79.1883310221779	79.9481433433631	60.8186887601546	34.454517256183	37.1684867758438	76.0313807927572	76.7609021651282	58.3940692365955	33.0809411907142
chrX	11625359	11625435	INT	TE_15721	6.63630592761623	25.3402659270969	17.4599393508494	9.54018647218111	3.4454517256183	59.6093099946427	227.613944183791	156.830463906339	85.6928446382237	30.9480910349971
chrX	11650689	11650979	INT	TE_15722	22.1210197587208	9.50259972266135	7.35155341088397	22.6579428714301	10.3363551768549	52.0725006849752	22.3689565835795	17.3054305000099	53.3364084731013	24.3316026068253
chrX	11650980	11651223	PU	TE_15723	17.6968158069766	7.69258072786871	12.8652184690469	25.0429894894754	13.7818069024732	49.7153092959434	21.6106125724176	36.141999912572	70.3527675116281	38.7169533935766
chrX	11651224	11651228	INT	TE_15724	3.31815296380811	2.71502849218896	0	5.96261654511319	3.4454517256183	566.288444949106	463.356957802718	0	1017.60253007891	588.013729664945
chrX	11651229	11653756	DM	TE_15725	148.210832383429	98.1935304675006	63.4071481688742	113.289714357151	113.699906945404	40.0383335302362	26.526437104126	17.1290890534823	30.6045873707942	30.7153986212001
chrX	11653757	11653784	INT	TE_15726	2.21210197587208	2.71502849218896	3.67577670544198	3.57756992706792	0	55.9297229579364	68.6454752300323	92.9365712037567	90.4535582292361	0
chrX	11653785	11656098	PU	TE_15727	78.5296201434587	228.062393343872	290.386359729917	133.562610610536	153.322601790014	23.1771030934639	67.3099601477359	85.7041532112464	39.4194495006788	45.2513808388933
chrX	11656099	11656529	INT	TE_15728	32.0754786501451	37.5578941419472	67.0829248743162	41.7383158157924	20.6727103537098	50.9220617163537	59.6257790660862	106.498826652677	66.2624903307195	32.8193709580434
chrX	11730147	11730315	INT	TE_15729	9.95445889142434	28.507799167984	49.6229855234668	29.813082725566	18.9499844909006	40.4491746392218	115.839239450679	201.639167879579	121.143158342727	77.0017979323142
chrX	11730316	11730546	PU	TE_15730	33.1815296380811	21.7202279375117	33.0819903489779	63.2037353781998	24.1181620793281	98.4849469476706	64.467054998639	98.1895078370125	187.592814240633	71.5842801331237
chrX	11730547	11730757	INT	TE_15731	12.1665608672964	30.7703229114748	59.7313714634322	39.3532691977471	44.7908724330379	39.5503040916836	100.026263906618	194.171050550706	127.92717520992	145.603399726558
chrX	11876318	11877626	INT	TE_15732	61.9388553244182	194.577041940209	131.409017219551	106.134574503015	80.96811555203	32.3263536362384	101.5512190903	68.5833527174512	55.3924313009313	42.2578674224043
chrX	12336063	12336542	INT	TE_15733	14.3786628431685	9.95510447135951	11.9462742926864	35.7756992706792	39.6226948446104	20.4919966161124	14.1876869473344	17.0254365827341	50.9863480624087	56.468959425026
chrX	12411727	12412185	INT	TE_15734	14.3786628431685	13.5751424609448	23.8925485853729	28.6205594165433	22.395436216519	21.4315859806066	20.2339282883283	35.6121577429242	42.6593200382424	33.3806920770493
chrX	12591183	12591732	INT	TE_15735	277.618797971946	83.7133785091595	61.5692598161532	162.183170027079	48.2363241586562	345.205585142017	104.093548504557	76.5584049670291	201.66694949469	59.9795425523441
chrX	12623919	12624670	INT	TE_15736	242.225166357992	94.5734924779153	106.597524457818	363.719609251905	213.618006988335	220.181392709905	85.9668035337488	96.8965848902017	330.619197522308	194.177636427305
chrX	12691521	12692376	INT	TE_15737	16.5907648190406	30.3178181627767	24.8114927617334	46.5084090518829	58.5726793355111	13.2465133321428	24.2065623179587	19.8101638618534	37.1335660098969	46.7660042306623
chrX	12783559	12783609	INT	TE_15738	24.3331217345928	5.43005698437791	11.9462742926864	5.96261654511319	17.2272586280915	332.222554370142	74.1371132484348	163.103682462593	81.4082024063125	235.205491865978
chrX	12783610	12783886	PU	TE_15739	82.9538240952029	12.6701329635485	26.6493811144544	56.048595524064	118.868084533831	205.176972807647	31.3381517354495	65.9142529461427	138.629909894808	294.006864832472
chrX	12783887	12784076	INT	TE_15740	26.5452237104649	26.2452754244933	39.5145995835013	42.930839124815	94.7499224545032	95.879525070748	94.7961324605207	142.724020062912	155.06324267869	342.230213032507
chrX	16981335	16982060	INT	TE_15741	70.7872632279065	17.6476851992282	34.9198787016988	21.4654195624075	65.4635827867477	66.6528008767683	16.6169391763733	32.8803179500187	20.2116916319121	61.6400599372908
chrX	17148568	17148635	INT	TE_15742	2.21210197587208	7.24007597917055	13.7841626454074	10.7327097812037	10.3363551768549	22.5388435800639	73.7682718889899	140.445191557916	109.354301739823	105.315891880289
chrX	17148636	17148915	PU	TE_15743	67.4691102640983	27.6027896705877	81.7860316960841	42.930839124815	24.1181620793281	165.08289195649	67.5382901456769	200.113423479057	105.042841814597	59.0121305756934
chrX	17148916	17149028	INT	TE_15744	19.9089177828487	20.3627136914172	79.0291991670026	20.2728962533849	15.5045327652823	121.347523917665	124.113470840014	481.693567712328	123.566021509581	94.5022065532947
chrX	18415777	18416369	INT	TE_15745	14.3786628431685	31.222827660173	36.7577670544198	23.8504661804528	37.8999689818013	16.5805175322936	36.0040879373733	42.3866118665782	27.5027710832137	43.7037231507729
chrX	19933258	19933840	INT	TE_15746	38.7117845777613	71.4957502943092	53.2987622289088	60.8186887601546	36.1772431189922	45.4068627106958	83.8607094305033	62.5166110417023	71.3370845828512	42.4339804912847
chrX	20348651	20349095	INT	TE_15747	50.8783454450578	26.6977801731914	43.1903762889433	20.2728962533849	20.6727103537098	78.226031434411	41.048138904445	66.4056919243059	31.1698072276422	31.7845259278348
chrX	20369226	20369964	INT	TE_15748	48.6662434691857	44.3454653724196	117.624854574143	72.743921850381	75.7999379636026	45.0166062832171	41.0198571496534	108.803790677569	67.2886225851634	70.1154582798308
chrX	20450223	20450550	PU	TE_15749	55.3025493968019	15.8376662044356	29.4062136435359	26.235512798498	25.8408879421373	115.451262986566	33.0631876107954	61.3892947400962	54.7700444323815	53.9462137307289
chrX	20450551	20451322	INT	TE_15750	28.757325686337	129.416358127674	163.572063392168	47.7009323609055	55.1272276098928	25.4621695956364	114.587194061027	144.829170300018	42.235124465013	48.8104782082444
chrX	20451323	20452802	DM	TE_15751	148.210832383429	153.399109808676	88.2186409306076	81.0915850135394	111.977181082595	68.4089714881047	70.8037001104897	40.7186600000232	37.4290585776149	51.6847767792041
chrX	20452803	20452884	INT	TE_15752	7.74235691555227	17.6476851992282	10.1083859399655	9.54018647218111	10.3363551768549	65.2513434509258	148.731862998403	85.191856936777	80.4031628704321	87.1131451355474
chrX	20511617	20512371	INT	TE_15753	142.680577443749	121.723777399805	154.382621628563	79.8990617045168	36.1772431189922	129.179857468496	110.206031519833	139.774630961618	72.3388535971212	32.7540804322648
chrX	20639136	20639153	INT	TE_15754	3.31815296380811	8.59759022526503	23.8925485853729	10.7327097812037	1.72272586280915	133.244339988025	345.24636071575	959.433426250547	430.984600974596	69.1780858429347
chrX	20639154	20639559	DM	TE_15755	29.863376674273	65.6131885612331	136.922682277714	34.5831759616565	27.5636138049464	50.3367506621427	110.595487870608	230.792485155996	58.2922930810633	46.4603440722919
chrX	20639560	20640111	INT	TE_15756	28.757325686337	67.8757123047239	94.6512501651311	36.9682225797018	32.7317913933739	35.6285531002462	84.09382174278	117.267061940856	45.801347996292	40.5526710113755
chrX	20918847	20921971	INT	TE_15757	139.362424479941	48.4180081107031	72.5965899324792	90.6317714857205	170.549860418106	30.4534118922694	10.5802805132076	15.8637729175427	19.8048123651721	37.2684758238345
chrX	21002790	21003231	INT	TE_15758	19.9089177828487	23.9827516810025	3.67577670544198	25.0429894894754	22.395436216519	30.8184187727404	37.1245937468542	5.68999415533204	38.7658106696726	34.6674761253709
chrX	21278666	21279237	INT	TE_15759	44.2420395174415	24.4352564297006	17.4599393508494	34.5831759616565	34.454517256183	52.893258138854	29.213398390364	20.8741072800031	41.345671975185	41.191854967772
chrX	34020819	34021402	INT	TE_15760	14.3786628431685	3.16753324088712	1.83788835272099	15.5028030172943	22.395436216519	16.8364774941987	3.70897507675131	2.15204753216246	18.1527724062103	26.2235968632737
chrX	34303509	34303585	INT	TE_15761	8.84840790348831	11.7651234661521	26.6493811144544	8.34766316315847	8.61362931404575	79.4790799928569	105.67790265676	239.372813330729	74.9812390584457	77.3702275874927
chrX	34303586	34304137	DM	TE_15762	33.1815296380811	45.7029796185141	65.2450365215952	42.930839124815	31.0090655305647	41.1098689618226	56.6231733068052	80.8345766776777	53.1886621892423	38.4183199055136
chrX	34304138	34315986	INT	TE_15763	321.860837489387	524.000498992469	521.960292172762	403.072878449652	571.944986452638	18.544895057415	30.1917261498732	30.0741740374074	23.2241495723613	32.9541793127552
chrX	34345348	34345569	INT	TE_15764	75.2114671796506	42.535446377627	11.9462742926864	46.5084090518829	24.1181620793281	232.323464594505	131.389303268342	36.901285625021	143.661533658199	74.4994770616219
chrX	34345570	34346869	DM	TE_15765	145.998730407557	167.426757018319	183.788835272099	132.370087301513	117.145358671022	76.725763133982	87.9866945789097	96.5853511355439	69.563590970752	61.5626383636894
chrX	34346870	34347746	INT	TE_15766	40.9238865536334	209.05719389855	193.897221212065	78.7065383954941	58.5726793355111	31.8914344948507	162.915460049357	151.1014971883	61.3349470184546	45.6449013895163
chrX	34347747	34348033	PU	TE_15767	134.938220528197	28.0552944192859	61.5692598161532	78.7065383954941	43.0681465702288	322.084803187836	66.9653412209056	146.960015129017	187.865082476106	102.799603088277
chrX	34348034	34356189	INT	TE_15768	246.649370309737	720.38755992747	542.177064052692	398.302785213561	387.613319132059	20.6470178988188	60.3036400426672	45.3856400758996	33.341924713315	32.4471095461956
chrX	34356190	34357607	PU	TE_15769	106.18089484186	250.235126030082	323.468350078895	121.637377520309	122.31353625945	51.1537903694323	120.553468673208	155.834363571013	58.600117469611	58.92586422895
chrX	34357608	34357788	INT	TE_15770	8.84840790348831	34.3903609010601	31.2441019962569	15.5028030172943	20.6727103537098	33.5578337747618	130.426402937061	118.49412828479	58.7948128490035	78.4018306219926
chrX	35919649	35920374	INT	TE_15771	213.467840671655	106.338615944067	113.949077868701	162.183170027079	108.531729356976	200.999852644004	100.127710421737	107.293669100061	152.710558996669	102.192730948666
chrX	36083633	36084171	INT	TE_15772	39.8178355656974	54.7530745924773	38.5956554071408	25.0429894894754	27.5636138049464	50.5238761292882	69.4748350608784	48.9730816659201	31.7764358835049	34.9747943295134
chrX	36166969	36167501	INT	TE_15773	43.1359885295055	4.07254273828343	1.83788835272099	17.8878496353396	25.8408879421373	55.3515021378825	5.22583035115847	2.35835284069683	22.9534405280956	33.1586689660683
chrX	39010899	39011293	INT	TE_15774	143.786628431685	5.88256173307607	1.83788835272099	8.34766316315847	17.2272586280915	249.128588302483	10.1922850278094	3.18437490165156	14.4633862143195	29.8484126733474
chrX	39042005	39045662	INT	TE_15775	145.998730407557	182.811918474056	231.573932442845	112.097191048128	149.877150064396	27.2536960106761	34.1256423210825	43.2280852112634	20.9252694180842	27.977683609981
chrX	39512694	39513371	INT	TE_15776	26.5452237104649	14.9326567070393	14.7031068217679	34.5831759616565	34.454517256183	26.7669575160582	15.0573900615359	14.8259227326525	34.8720512523347	34.7423178531725
chrX	39696661	39696799	INT	TE_15777	9.95445889142434	20.8152184401153	33.0819903489779	16.6953263263169	32.7317913933739	49.2424734738353	102.968212845048	163.649179728354	82.5880314266938	161.916824110637
chrX	39696800	39697097	PU	TE_15778	28.757325686337	28.0552944192859	18.3788835272099	39.3532691977471	48.2363241586562	66.098763495743	64.4851433979091	42.2438960017076	90.4535582292361	110.87127562706
chrX	39697098	39697292	INT	TE_15779	11.0605098793604	28.9603039166822	22.9736044090124	17.8878496353396	17.2272586280915	38.9201680377392	101.906684877574	80.8404453125461	62.9444863966334	60.6199721304067
chrX	39785084	39785844	INT	TE_15780	220.104146599272	80.9983500169705	32.1630461726174	120.444854211286	49.9590500214654	197.704211482232	72.7551714444618	28.8898222985362	108.187216355757	44.8747320007458
chrX	45289956	45290513	INT	TE_15781	30.9694276622091	22.1727326862098	5.51366505816297	27.4280361075207	17.2272586280915	37.95589816535	27.1747348082982	6.757506523792	33.6155952485671	21.11359891077
chrX	45323898	45324635	INT	TE_15782	161.483444238662	96.8360162214061	50.5419296998273	112.097191048128	72.3544862379843	149.575961940424	89.6955124104763	46.8150638526386	103.831357207508	67.01920392382
chrX	45415972	45425005	INT	TE_15783	492.192689631537	253.855164019667	335.414624371581	321.981293436112	413.454207074196	37.1967021664788	19.1847118585427	25.3484420794039	24.3332388461246	31.2461629845205
chrX	45425006	45425744	PU	TE_15784	75.2114671796506	13.5751424609448	45.9472088180248	76.3214917774489	82.6908414148392	69.5711188013355	12.5570991274449	42.5014807334253	70.5978991057453	76.4895908507245
chrX	45425745	45425774	INT	TE_15785	9.95445889142434	3.62003798958528	12.8652184690469	7.15513985413583	12.059081039664	234.326253082389	85.2150726993504	302.845033750173	168.430763599267	283.868697079628
chrX	45504917	45505597	INT	TE_15786	76.3175181675867	34.3903609010601	40.4335437598618	36.9682225797018	56.849953472702	76.6154954931143	34.524636071575	40.5914141875231	37.1125628617013	57.0719208204211
chrX	45575886	45576308	INT	TE_15787	13.2726118552325	4.52504748698159	4.59472088180248	31.0056060345886	43.0681465702288	21.4706519411983	7.32001513116458	7.43272340788339	50.1567123830361	69.6698731830503
chrX	45948994	45949828	INT	TE_15788	50.8783454450578	13.1226377122466	15.6220509981284	35.7756992706792	36.1772431189922	41.645513137744	10.7412883903108	12.7871361458406	29.2835260454361	29.6122022133425
chrX	46247022	46247706	INT	TE_15789	89.5901300228191	46.6079891159104	11.0273301163259	45.3158857428603	25.8408879421373	89.413964991964	46.5163417677192	11.0056465899186	45.2267791146181	25.7900758624976
chrX	46477942	46478560	INT	TE_15790	30.9694276622091	28.507799167984	22.9736044090124	28.6205594165433	32.7317913933739	34.2094421975727	31.4902786856216	25.3770977194724	31.6148358859466	36.1561840247053
chrX	47098377	47098911	INT	TE_15791	51.9843964329938	14.4801519583411	21.1357160562914	39.3532691977471	36.1772431189922	66.4558225033907	18.5111393878739	27.0194806730023	50.3084396892943	46.2482708725237
chrX	48283226	48283787	INT	TE_15792	5.53025493968019	13.1226377122466	10.1083859399655	15.5028030172943	27.5636138049464	6.72951212060732	15.9683324732963	12.3004285416737	18.8646458339049	33.5408901056653
chrX	48389050	48389627	INT	TE_15793	11.0605098793604	7.69258072786871	1.83788835272099	21.4654195624075	34.454517256183	13.0858103974375	9.1011765252989	2.17442584272221	25.3959730210334	40.7635167878644
chrX	49037620	49038464	INT	TE_15794	165.907648190406	15.8376662044356	6.43260923452347	109.712144430083	49.9590500214654	134.191574632489	12.810026479538	5.20290638551837	88.7387988315255	40.4085264461692
chrX	49291089	49291738	INT	TE_15795	64.1509573002902	33.0328466549656	8.27049758724446	29.813082725566	32.7317913933739	67.4776164500218	34.7458222081134	8.6993785834025	31.3590918360218	34.4291552038026
chrX	49516745	49516747	INT	TE_15796	2.21210197587208	7.69258072786871	18.3788835272099	3.57756992706792	5.16817758842745	755.051259932141	2625.68942754873	6273.21855625358	1221.12303609469	1764.04118899483
chrX	49516748	49518466	PU	TE_15797	99.5445889142434	201.817117919379	590.881105399799	101.364481266924	108.531729356976	39.5544897519748	80.1929387582507	234.789262611819	40.2776321567902	43.1255703945186
chrX	49518467	49521331	INT	TE_15798	237.800962406248	336.663533031431	356.550340427872	228.964475332347	215.340732851144	56.6815715382019	80.2461770496327	84.986340776061	54.5753312221089	51.3280141118143
chrX	49542203	49542439	INT	TE_15799	98.4385379263074	11.7651234661521	11.0273301163259	25.0429894894754	32.7317913933739	284.74390734729	34.0318669572618	31.8977214724758	72.4395021412103	94.6801768104572
chrX	49542440	49542881	DM	TE_15800	84.0598750831389	24.4352564297006	42.2714321125828	25.0429894894754	27.5636138049464	130.122212596015	37.8250577798137	65.4349327863185	38.7658106696726	42.6676629235334
chrX	49542882	49542936	INT	TE_15801	3.31815296380811	10.8601139687558	13.7841626454074	2.38504661804528	3.4454517256183	41.9472922184523	137.290950460065	174.256071007044	30.151186076412	43.5565725677737
chrX	49630615	49631355	INT	TE_15802	53.0904474209298	29.8653134140785	39.5145995835013	41.7383158157924	58.5726793355111	48.9762979415443	27.5509542477292	36.4524862052573	38.5038795164992	54.0336940773192
chrX	49701709	49702486	INT	TE_15803	100.650639902179	85.5233975039521	70.7587015797582	88.2467248676752	94.7499224545032	88.4294268388994	75.1389661301704	62.1670307376481	77.5316213393452	83.2451869538532
chrX	49985802	49985822	INT	TE_15804	3.31815296380811	8.59759022526503	10.1083859399655	2.38504661804528	6.8909034512366	113.257688989821	293.459406608388	345.027020593947	81.4082024063125	235.205491865978
chrX	49985823	49986377	DM	TE_15805	50.8783454450578	53.3955603463828	45.0282646416643	44.1233624338376	58.5726793355111	62.6937869257734	65.7955728287854	55.485146075167	54.3700990800282	72.1749704281882
chrX	49986378	49986494	INT	TE_15806	7.74235691555227	18.5526946966245	22.9736044090124	8.34766316315847	12.059081039664	45.5634380993533	109.181811896043	135.198675781327	49.1256393831196	70.9671742699071
chrX	50636170	50636685	INT	TE_15807	18.8028667949127	7.24007597917055	2.75683252908149	25.0429894894754	13.7818069024732	24.9240221725173	9.59703731371325	3.65430207160403	33.1955776802439	18.2683877177459
chrX	53893106	53893911	INT	TE_15808	24.3331217345928	36.2003798958528	28.4872694671754	33.3906526526339	39.6226948446104	20.6349412652262	30.6985976183995	24.157736055138	28.3158964891522	33.6007845522826
chrX	55267195	55267644	DM	TE_15809	315.224531561771	42.535446377627	29.4062136435359	124.022424138354	46.5135982958471	479.264162763163	64.6704588470014	44.708907305148	188.562428736225	70.7188004496815
chrX	55267645	55267650	INT	TE_15810	16.5907648190406	4.52504748698159	4.59472088180248	4.77009323609055	1.72272586280915	2265.15377979642	617.80927707029	627.321855625358	651.2656192505	235.205491865978
chrX	55292820	55293940	INT	TE_15811	121.665608672964	210.414708144644	231.573932442845	355.371946088746	273.913412186655	74.1568201719067	128.250586534681	141.147417515706	216.603967116796	166.953898244154
chrX	55293941	55295453	DM	TE_15812	92.9082829866272	294.580591402502	283.034806319033	286.205594165433	267.022508735418	41.9472922184523	133.000608258187	127.787785405166	129.219368898909	120.558370500088
chrX	55295454	55295549	INT	TE_15813	2.21210197587208	21.7202279375117	31.2441019962569	27.4280361075207	20.6727103537098	15.8958159985714	156.0781331546	224.515190434339	197.093542667914	148.550836967986
chrX	55374130	55374255	INT	TE_15814	4.42420395174415	2.2625237434908	6.43260923452347	7.15513985413583	18.9499844909006	24.1616403178285	12.3561855414058	35.13002391502	39.07593715503	103.49041642103
chrX	55374256	55375034	PU	TE_15815	43.1359885295055	10.8601139687558	29.4062136435359	45.3158857428603	75.7999379636026	37.8496132870868	9.52919193424612	25.8024413624826	39.762361072492	66.5105503991197
chrX	55375035	55375125	INT	TE_15816	3.31815296380811	2.2625237434908	6.43260923452347	5.96261654511319	13.7818069024732	25.1683753310714	17.1613688075081	48.7916998819723	45.2267791146181	104.535774162657
chrX	55404123	55408418	INT	TE_15817	96.2264359504353	102.718577954482	131.409017219551	156.220553481966	220.508910439571	15.2944027040969	16.3262754243255	20.8863854143018	24.8299755884213	35.048082606339
chrX	55408419	55408803	PU	TE_15818	11.0605098793604	7.69258072786871	15.6220509981284	35.7756992706792	29.2863396677556	19.6627932273995	13.675465768483	27.7720613167476	63.6001581299316	52.063715647417
chrX	55408804	55408942	INT	TE_15819	4.42420395174415	5.88256173307607	12.8652184690469	22.6579428714301	12.059081039664	21.885543766149	29.0997123257745	63.6413476721377	112.083756936227	59.6535667776031
chrX	56809903	56810623	INT	TE_15820	34.2875806260172	28.507799167984	24.8114927617334	20.2728962533849	34.454517256183	32.5091514693005	27.0291558718252	23.5245695859509	19.2213811237127	32.6674294258303
chrX	57400793	57401169	INT	TE_15821	28.757325686337	32.1278371575693	13.7841626454074	29.813082725566	27.5636138049464	52.2109913782863	58.3303971702003	25.0261378573946	54.1277941531333	50.0437216736123
